[16-06-05] [JVM_ENTRY]: [Nathan]
[16-06-05] [THREAD STARTED]: Object Creation Logger
[16-06-24] [SYSTEM_IO]: Userdata requested: closeanimation
[16-06-24] [THREAD STARTED]: [Paint Controls]  dispose() animation thread
[16-06-24] [UI ACTION]: CyderFrame disposed with fastclose: true, Component = CyderFrame, hash = 259590970, bounds =
           (880, 1170, 800, 230), parent frame = Component is top frame, getTitle() = Paint Controls
[16-06-26] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [3x]
[16-06-27] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-27] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069583858.json
[16-06-27] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-28] [OBJECT CREATION]: Objects created since last delta (5s): 242
[16-06-29] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [2x]
[16-06-30] [UI ACTION]: Component = CyderCheckbox, hash = 500359484, bounds = (120, 745, 50, 50), parent frame =
           Conway's Game of Life
[16-06-30] [UI ACTION]: Component = CyderCheckbox, hash = 500359484, bounds = (120, 745, 50, 50), parent frame =
           Conway's Game of Life
[16-06-30] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-31] [UI ACTION]: Component = CyderCheckbox, hash = 500359484, bounds = (120, 745, 50, 50), parent frame =
           Conway's Game of Life
[16-06-31] [UI ACTION]: Component = CyderCheckbox, hash = 500359484, bounds = (120, 745, 50, 50), parent frame =
           Conway's Game of Life
[16-06-31] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-31] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069587676.json
[16-06-32] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [2x]
[16-06-33] [OBJECT CREATION]: Objects created since last delta (5s): 5
[16-06-33] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-34] [THREAD STARTED]: Conway Simulator
[16-06-34] [UI ACTION]: Component = CyderButton, hash = 397664402, bounds = (220, 615, 160, 40), parent frame = Conway's 
           Game of Life, getText() = Stop
[16-06-34] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-35] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-35] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069591464.json
[16-06-37] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [3x]
[16-06-38] [OBJECT CREATION]: Objects created since last delta (5s): 479
[16-06-38] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-38] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069595100.json
[16-06-38] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-39] [UI ACTION]: Component = CyderButton, hash = 397664402, bounds = (220, 615, 160, 40), parent frame = Conway's 
           Game of Life, getText() = Simulate
[16-06-40] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [2x]
[16-06-41] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-41] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069598245.json
[16-06-43] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [2x]
[16-06-43] [OBJECT CREATION]: Objects created since last delta (5s): 233
[16-06-44] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-44] [THREAD STARTED]: Conway Simulator
[16-06-44] [UI ACTION]: Component = CyderButton, hash = 397664402, bounds = (220, 615, 160, 40), parent frame = Conway's 
           Game of Life, getText() = Stop
[16-06-45] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-45] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-45] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069601646.json
[16-06-48] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [3x]
[16-06-48] [OBJECT CREATION]: Objects created since last delta (5s): 9017
[16-06-48] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-48] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069605258.json
[16-06-51] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [3x]
[16-06-51] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-51] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069608394.json
[16-06-53] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter [2x]
[16-06-53] [OBJECT CREATION]: Objects created since last delta (5s): 12557
[16-06-54] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-54] [SYSTEM_IO]: [JSON WRITE] [Levenshtein = 0] User was written to file: 7d7ebb00-81fe-329f-8a78-62f463d0b7da\Us
           erdata.json
[16-06-54] [SYSTEM_IO]: Requested deletion of: C:\Users\Nathan\Documents\IntelliJava\Cyder\dynamic\backup\7d7ebb00-81fe-
           329f-8a78-62f463d0b7da_1648069611588.json
[16-06-55] [THREAD STATUS POLLED]: name = AWT-EventQueue-0 in RUNNABLE state; incrementing watchdog counter
[16-06-56] [SYSTEM_IO]: Userdata requested: minimizeonclose
[16-06-56] [THREAD STARTED]: [Insomnia Cyder [Nathan]]  dispose() animation thread
[16-06-56] [UI ACTION]: CyderFrame disposed with fastclose: false, Component = ConsoleFrame (inner), hash = 1699578227,
           bounds = (1513, 232, 900, 600), parent frame = Component is top frame, getTitle() = Insomnia Cyder [Nathan]
[16-06-56] [SYSTEM_IO]: Userdata requested: closeanimation
[16-06-56] [EXIT]: [RUNTIME] 51s
[16-06-56] [EOL]: Log completed, exiting Cyder with exit code: 0 [Genesis Controlled
           Exit], exceptions thrown: 0
